,LineId,Time,Level,Content,EventId,EventTemplate
1272,1273,Mon Dec 05 07:43:08 2005,notice,jk2_init() Found child 4985 in scoreboard slot 10,9ee57cdc65d9df36f2cf85972250f071,k2_init() Found <*>985 in scoreboard <*>
1273,1274,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4983 in scoreboard slot 6,9467d3335d04c84667f657b8401ba519,k2_init() Found <*>3 in scoreboard <*>
1274,1275,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1275,1276,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1276,1277,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1277,1278,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1278,1279,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1279,1280,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1280,1281,Mon Dec 05 07:43:19 2005,notice,jk2_init() Found child 4986 in scoreboard slot 8,c8ed432bc37c5ce9a19645581e917d05,k2_init() Found <*>986 in scoreboard <*>
1281,1282,Mon Dec 05 07:43:19 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1282,1283,Mon Dec 05 07:43:19 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1283,1284,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4991 in scoreboard slot 6,33259366b8dd13cbbfa7e18f68f85634,k2_init() Found <*>1 in scoreboard <*>
1284,1285,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4992 in scoreboard slot 7,f44efbd1e5534c4364ebd5a1a040da4a,k2_init() Found <*>992 in scoreboard <*>
1285,1286,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4996 in scoreboard slot 7,a8ead50be65ac5022a77d440a4be8be1,k2_init() Found <*>996 in scoreboard <*>
1286,1287,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4995 in scoreboard slot 6,4963a193f4ae2be6c7710b86e5b92452,k2_init() Found <*>995 in scoreboard <*>
1287,1288,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4998 in scoreboard slot 8,f7ef2824af89c7c133ad4d408a6f5827,k2_init() Found <*>998 in scoreboard <*>
1288,1289,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4999 in scoreboard slot 6,87b4c07f42765ef478ab9952affe1c2b,k2_init() Found <*>999 in scoreboard <*>
1289,1290,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1290,1291,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1291,1292,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5000 in scoreboard slot 7,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
1292,1293,Mon Dec 05 07:47:22 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1293,1294,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5001 in scoreboard slot 9,33259366b8dd13cbbfa7e18f68f85634,k2_init() Found <*>1 in scoreboard <*>
1294,1295,Mon Dec 05 07:47:23 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1295,1296,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1296,1297,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1297,1298,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1298,1299,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1299,1300,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5002 in scoreboard slot 8,811bde30d61f0d43ff092bf971c2905f,k2_init() Found <*>2 in scoreboard <*>
1300,1301,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5003 in scoreboard slot 6,9467d3335d04c84667f657b8401ba519,k2_init() Found <*>3 in scoreboard <*>
1301,1302,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found child 5005 in scoreboard slot 9,a9d7cb304ab91c4d70048f1d921aacdd,k2_init() Found <*>5 in scoreboard <*>
1302,1303,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found child 5006 in scoreboard slot 8,5619754bfef312eb6c2f37270255c45b,k2_init() Found <*>6 in scoreboard <*>
1303,1304,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1304,1305,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1305,1306,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1306,1307,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1307,1308,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5007 in scoreboard slot 6,71be87c4fc69b2eecc1c8976a7f465aa,k2_init() Found <*>7 in scoreboard <*>
1308,1309,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5008 in scoreboard slot 7,0cbf33b0492119a4e44ecde1a39a4145,k2_init() Found <*>8 in scoreboard <*>
1309,1310,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1310,1311,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1311,1312,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1312,1313,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1313,1314,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found child 5017 in scoreboard slot 8,71be87c4fc69b2eecc1c8976a7f465aa,k2_init() Found <*>7 in scoreboard <*>
1314,1315,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found child 5016 in scoreboard slot 9,5619754bfef312eb6c2f37270255c45b,k2_init() Found <*>6 in scoreboard <*>
1315,1316,Mon Dec 05 07:51:22 2005,notice,jk2_init() Found child 5018 in scoreboard slot 6,0cbf33b0492119a4e44ecde1a39a4145,k2_init() Found <*>8 in scoreboard <*>
1316,1317,Mon Dec 05 07:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1317,1318,Mon Dec 05 07:51:23 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1318,1319,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5020 in scoreboard slot 9,43e63f6625c4a31d7ebd937ee244662e,k2_init() Found <*>20 in scoreboard <*>
1319,1320,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5019 in scoreboard slot 7,dac36a1b8023f164b6b71464246409f6,k2_init() Found <*>9 in scoreboard <*>
1320,1321,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1321,1322,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1322,1323,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1323,1324,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1324,1325,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found child 5021 in scoreboard slot 8,f07ba80b8e7209c40ce6f86a690fc3aa,k2_init() Found <*>21 in scoreboard <*>
1325,1326,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found child 5022 in scoreboard slot 6,386d20bf7801a2b6973d6d1223e44f46,k2_init() Found <*>22 in scoreboard <*>
1326,1327,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5024 in scoreboard slot 9,ff40df7f1a009621a3d9e9731905366d,k2_init() Found <*>24 in scoreboard <*>
1327,1328,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5023 in scoreboard slot 7,de6f356f76e34010adeaf147a0d4f08f,k2_init() Found <*>23 in scoreboard <*>
1328,1329,Mon Dec 05 07:52:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1329,1330,Mon Dec 05 07:53:01 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1330,1331,Mon Dec 05 07:53:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1331,1332,Mon Dec 05 07:54:01 2005,notice,jk2_init() Found child 5029 in scoreboard slot 8,101ff2c266945ff001d7b499d77da115,k2_init() Found <*>29 in scoreboard <*>
1332,1333,Mon Dec 05 07:54:02 2005,notice,jk2_init() Found child 5030 in scoreboard slot 6,a0aef6401ce937f511e7b5d123eb648a,k2_init() Found <*>30 in scoreboard <*>
1333,1334,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5033 in scoreboard slot 8,a432864280112929ae27c9c712766508,k2_init() Found <*>33 in scoreboard <*>
1334,1335,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5032 in scoreboard slot 9,8f05d68972cb765168340625da5da36a,k2_init() Found <*>32 in scoreboard <*>
1335,1336,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5035 in scoreboard slot 7,1f08908dc51f922a450a852731b0dcee,k2_init() Found <*>35 in scoreboard <*>
1336,1337,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5034 in scoreboard slot 6,c9019a72d08ebb87084f1abe4f1dc74f,k2_init() Found <*>34 in scoreboard <*>
1337,1338,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1338,1339,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1339,1340,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1340,1341,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1341,1342,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1342,1343,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1343,1344,Mon Dec 05 07:55:13 2005,notice,jk2_init() Found child 5036 in scoreboard slot 9,34b9276b87d340c6a09ce536763c69b5,k2_init() Found <*>36 in scoreboard <*>
1344,1345,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5050 in scoreboard slot 8,248b3d33bfcaaa5652f3a23ba7036519,k2_init() Found <*>50 in scoreboard <*>
1345,1346,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5049 in scoreboard slot 7,c43e8abb2b430fa7c2ada42959b937a7,k2_init() Found <*>49 in scoreboard <*>
1346,1347,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5048 in scoreboard slot 6,19d2b6a91c0527f38364cbba9b5a9baa,k2_init() Found <*>48 in scoreboard <*>
1347,1348,Mon Dec 05 07:57:02 2005,notice,jk2_init() Found child 5051 in scoreboard slot 9,a10c89dea6676170a02a2d5ec33c9611,k2_init() Found <*>51 in scoreboard <*>
1348,1349,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5053 in scoreboard,0171317839985a799185c70391a36421,k2_init() Can't find <*>53 in scoreboard
1349,1350,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5054 in scoreboard,80c1b1b20a6f36aa03792015c70978bb,k2_init() Can't find <*>54 in scoreboard
1350,1351,Mon Dec 05 07:57:02 2005,notice,jk2_init() Found child 5052 in scoreboard slot 10,c5f6b3e17ec16fabeb80ec7c7b46ebb2,k2_init() Found <*>52 in scoreboard <*>
1351,1352,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1352,1353,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1353,1354,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1354,1355,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1355,1356,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1356,1357,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1357,1358,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1358,1359,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1359,1360,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1360,1361,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1361,1362,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1362,1363,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,0b3a73e1b0d0402369816a99d7cb52e1,_jk child <*>
1363,1364,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1364,1365,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,0b3a73e1b0d0402369816a99d7cb52e1,_jk child <*>
1365,1366,Mon Dec 05 09:09:48 2005,error,[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/,b67b9053b5fc076f14d1b33c87a6719b,<*>211] Directory index forbidden by rule<*>
1366,1367,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5271 in scoreboard slot 7,056abb35f78e0dd3294465ab08b5339f,k2_init() Found <*>271 in scoreboard <*>
1367,1368,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5270 in scoreboard slot 6,7e772834b7dd6a5b5984bcef707786b7,k2_init() Found <*>270 in scoreboard <*>
1368,1369,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1369,1370,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1370,1371,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1371,1372,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1372,1373,Mon Dec 05 09:55:21 2005,notice,jk2_init() Found child 5295 in scoreboard slot 8,518b8297d2f7bc17b75229c04e3b3aa8,k2_init() Found <*>295 in scoreboard <*>
1373,1374,Mon Dec 05 09:55:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1374,1375,Mon Dec 05 09:55:21 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1375,1376,Mon Dec 05 10:10:32 2005,notice,jk2_init() Found child 5330 in scoreboard slot 9,a0aef6401ce937f511e7b5d123eb648a,k2_init() Found <*>30 in scoreboard <*>
1376,1377,Mon Dec 05 10:10:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1377,1378,Mon Dec 05 10:10:33 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1378,1379,Mon Dec 05 10:16:20 2005,notice,jk2_init() Found child 5344 in scoreboard slot 7,771b4903a8c56d461107a57572f58030,k2_init() Found <*>44 in scoreboard <*>
1379,1380,Mon Dec 05 10:16:52 2005,notice,jk2_init() Found child 5347 in scoreboard slot 6,4eadafb9785e53606ec5751201543faf,k2_init() Found <*>347 in scoreboard <*>
1380,1381,Mon Dec 05 10:16:53 2005,notice,jk2_init() Found child 5348 in scoreboard slot 7,2d724ae048d61b78c46909b2a48fdc4c,k2_init() Found <*>348 in scoreboard <*>
1381,1382,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5350 in scoreboard slot 9,248b3d33bfcaaa5652f3a23ba7036519,k2_init() Found <*>50 in scoreboard <*>
1382,1383,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5349 in scoreboard slot 8,39948d65d016a40beddda2da6a4efd1f,k2_init() Found <*>349 in scoreboard <*>
1383,1384,Mon Dec 05 10:17:49 2005,notice,jk2_init() Found child 5352 in scoreboard slot 7,4c854eba5c56267be6b7bedd0bb50b5b,k2_init() Found <*>352 in scoreboard <*>
1384,1385,Mon Dec 05 10:17:50 2005,notice,jk2_init() Found child 5351 in scoreboard slot 6,7fa0b613ccd37186ed76ef8243dbe198,k2_init() Found <*>351 in scoreboard <*>
1385,1386,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1386,1387,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1387,1388,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1388,1389,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1389,1390,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1390,1391,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1391,1392,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1392,1393,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1393,1394,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5366 in scoreboard slot 9,12b1643fa2c60083641937b46edc09ee,k2_init() Found <*>366 in scoreboard <*>
1394,1395,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5365 in scoreboard slot 8,9e058bee1117441b829e2931e642b0fb,k2_init() Found <*>365 in scoreboard <*>
1395,1396,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5367 in scoreboard slot 6,ed65b2c6517f9a589bd2015cd6ea6ba2,k2_init() Found <*>367 in scoreboard <*>
1396,1397,Mon Dec 05 10:21:07 2005,notice,jk2_init() Found child 5368 in scoreboard slot 7,60bfba26e4cdc105ab2f2bd243fb83ed,k2_init() Found <*>368 in scoreboard <*>
1397,1398,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1398,1399,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1399,1400,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1400,1401,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
1401,1402,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1402,1403,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
1403,1404,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
